14203;LANTUENO-SANTIURDE;CALLE LANTUENO, 82 - CARRETERA N-611 - ESTACION FERROCARRIL, S/N;Santiurde de Reinosa;SI;NO
14204;PESQUERA;CALLE VENTORRILLO, 32;Pesquera;SI;NO
14206;BARCENA;CALLE DOÑINI, 17;Bárcena de Pie de Concha;SI;NO
14207;MOLLEDO-PORTOLIN;CARRETERA CA-710 - ESTACION FERROCARRIL, S/N;Molledo;SI;NO
14208;SANTA CRUZ DE IGUÑA;BARRIO DE LA SERNA, S/N;Molledo;SI;NO
14209;LAS FRAGUAS;CALLE COLLANTES, 48;Arenas de Iguña;SI;NO
14210;LOS CORRALES DE BUELNA;CALLE MIES DEL AGUA CENTRO, 163;Corrales de Buelna, Los;SI;NO
14211;LAS CALDAS DE BESAYA;CARRETERA S-601 - ESTACION FERROCARRIL, S/N;Corrales de Buelna, Los;SI;NO
14212;VIERNOLES;CARRETERA A-67 - ESTACION FERROCARRIL, S/N;Torrelavega;SI;NO
14213;TORRELAVEGA;URBANIZACION SANTA ANA, S/N;Torrelavega;SI;NO
14214;SIERRAPANDO;BARRIO OCHOS, 427;Torrelavega;SI;NO
14215;ZURITA;BARRIO SAN MARTIN, S/N;Piélagos;SI;NO
14216;RENEDO;AVENIDA LUIS DE LA CONCHA, 1;Piélagos;SI;NO
14217;PARBAYON;BARRIO EL JURRIO, S/N;Piélagos;SI;NO
14218;GUARNIZO;CALLE RAMON Y CAJAL, S/N;Astillero, El;SI;NO
14219;BOO;CALLE BOO, 42;Astillero, El;SI;NO
14220;MALIAÑO;AVENIDA DE CANTABRIA, S/N;Camargo;SI;NO
14223;SANTANDER;PLAZA DE LAS ESTACIONES, S/N;Santander;SI;SI
14230;VALDECILLA;AVENIDA CANDINA, S/N;Santander;SI;NO
14231;NUEVA MONTAÑA;BARRIO SAN MARTIN DEL PINO, S/N;Santander;SI;NO
14232;LOMBERA;CALLE SAN CIPRIANO, S/N;Corrales de Buelna, Los;SI;NO
14233;RIO EBRO;CALLE DUQUE Y MERINO, S/N;Reinosa;SI;NO
14234;PUJAYO;CARRETERA A PUJAYO - ESTACION FERROCARRIL, S/N;Bárcena de Pie de Concha;SI;NO
14235;ARENAS DE IGUÑA;AVENIDA GENERAL - ESTACION FERROCARRIL, S/N;Arenas de Iguña;SI;NO
14236;VIOÑO;CARRETERA CA-321 - BARRIO SAN LORENZO, S/N;Piélagos;SI;NO
14237;MURIEDAS-BAHIA;CALLE EL CARMEN, S/N;Camargo;SI;NO
15001;GRIJOTA;PASEO ESTACION FERROCARRIL, S/N;Grijota;NO;NO
15003;BECERRIL;CARRETERA P-953 - ESTACION FERROCARRIL, S/N;Becerril de Campos;NO;NO
15004;PAREDES DE NAVA;AVENIDA BERRUGUETE, 38;Paredes de Nava;NO;NO
15006;CISNEROS;CARRETERA P-932 - ESTACION FERROCARRIL, S/N;Cisneros;NO;NO
15007;VILLADA;CALLE ESTACION NORTE, S/N;Villada;NO;NO
15008;GRAJAL;CALLE ESTACION FERROCARRIL, S/N;Grajal de Campos;NO;NO
15009;SAHAGUN;CALLE TRAS ESTACION, S/N;Sahagún;NO;NO
15012;EL BURGO RANERO;CALLE SENDA ESTACION FERROCARRIL, S/N;Burgo Ranero, El;NO;NO
15014;SANTAS MARTAS;CALLE ESTACION FERROCARRIL, 10-16;Santas Martas;NO;NO
15015;PALANQUINOS;PLAZA SANTA RITA, 10;Villanueva de las Manzanas;NO;NO
15100;LEON;CALLE ASTORGA, S/N;León;NO;NO
15106;LA ROBLA;CALLE GORDON ORDAS, 30;Robla, La;NO;NO
15108;LA POLA DE GORDON;CALLE CAPITAN LOZANO, 7;Pola de Gordón, La;NO;NO
15109;SANTA LUCIA;CALLE REINO DE LEON, 1;Pola de Gordón, La;NO;NO
15112;VILLAMANIN;CALLE ESTACION FERROCARRIL, 5;Villamanín;NO;NO
15113;BUSDONGO;CARRETERA N-630 - ESTACION FERROCARRIL, 1;Villamanín;NO;NO
15116;LINARES-CONGOSTINAS;CAMINO ASPR-92 - ESTACION FERROCARRIL, S/N;Lena;NO;NO
15118;PUENTE DE LOS FIERROS;CARRETERA N-630 - ESTACION FERROCARRIL, S/N;Lena;SI;NO
15119;LA FRECHA;CARRETERA N-630 - ESTACION FERROCARRIL, S/N;Lena;SI;NO
15120;CAMPOMANES;CALLE ESTACION FERROCARRIL, 22;Lena;SI;NO
15121;LA COBERTORIA;CARRETERA LN-4 - ESTACION FERROCARRIL, S/N;Lena;SI;NO
15122;POLA DE LENA;CALLE RAMON Y CAJAL, 19;Lena;SI;NO
15123;VILLALLANA;AVENIDA DE SANTIAGO, S/N;Lena;SI;NO
15200;UJO;CALLE ESTACION S/N ;Mieres;SI;NO
15202;SANTULLANO;CARRETERA MI-3 - ESTACION FERROCARRIL, S/N;Mieres;SI;NO
15203;MIERES-PUENTE;BARRIO GONZALIN, 1;Mieres;SI;NO
15205;ABLAÑA;CALLE ESTACION FERROCARRIL, S/N;Mieres;SI;SI
15206;LA PEREDA-RIOSA;CARRETERA N-630 - ESTACION FERROCARRIL, S/N;Mieres;SI;SI
15207;OLLONIEGO;CARRETERA AS-242 - ESTACION FERROCARRIL, S/N;Oviedo;SI;NO
15208;SOTO DE REY;CALLE ESTACION FERROCARRIL S/N;Ribera de Arriba;SI;NO
15209;LAS SEGADAS;N630 AP. DE RENFE;Ribera de Arriba;SI;NO
15210;EL CALEYO;CALLE EL LUGAR CALEYO, S/N;Oviedo;SI;NO
15211;OVIEDO;CALLE URIA, S/N - PLAZA DE LOS FERROVIARIOS, S/N;Oviedo;SI;SI
15212;LUGONES;TRAVESIA TARTIERE, 2;Siero;SI;NO
15217;LA CORREDORIA;CALLE DOCTOR INGENIERO FRANCISCO PINTADO, S/N;Oviedo;SI;SI
15218;LLAMAQUIQUE;CALLE TRECE ROSAS, S/N;Oviedo;SI;NO
15300;LUGO DE LLANERA;CALLE JOSE MANUEL BOBES, S/N;Llanera;SI;NO
15301;VILLABONA DE ASTURIAS;CALLE ESTACION FERROCARRIL, S/N;Llanera;SI;NO
15302;SERIN;CARRETERA AS-326 - CAMINO ESTACION, 11 A;Gijón;SI;NO
15303;MONTEANA;BARRIO MONTEANA - ESTACION FERROCARRIL, S/N;Gijón;SI;NO
15305;VILLABONA TABLADIELLO;CARRETERA AS-325 - ESTACION FERROCARRIL, S/N;Llanera;SI;NO
15400;VERIÑA;CARRETERA AVILES, S/N;Gijón;SI;SI
15401;CALZADA DE ASTURIAS;AVENIDA DE JUAN CARLOS I, S/N;Gijón;SI;NO
15410;GIJON-SANZ CRESPO;CALLE SANZ CRESPO, S/N;Gijón;SI;SI
16001;SANTA EULALIA DE MANZANEDA;CARRETERA AS-116 - ESTACION FERROCARRIL, S/N;Oviedo;SI;NO
16002;TUDELA-VEGUIN;CALLE TINO CASAL, S/N;Oviedo;SI;NO
16005;PEÑA RUBIA;ANTIGUA CARRETERA AS-244 - ESTACION FERROCARRIL, S/N;Langreo;SI;NO
16006;BARROS;CALLE ESTACION FERROCARRIL, 64;Langreo;SI;NO
16008;LA FELGUERA;CALLE INVENTOR LA CIERVA, S/N;Langreo;SI;NO
16009;SAMA;CALLE CIPRIANO PEDROS, S/N;Langreo;SI;NO
16010;CIAÑO;CALLE INFANZONES DE LANGREO, S/N;Langreo;SI;NO
16011;EL ENTREGO;AVDA DEL PARQUE S/N;San Martín del Rey Aurelio;SI;NO
16301;FERROÑES;CALLE ESTACION FERROCARRIL S/N;Llanera;SI;NO
16302;CANCIENES;CARRETERA DE LA CHUSCA, 205;Corvera de Asturias;SI;NO
16400;NUBLEDO;CARRETERA AS-17 - ESTACION FERROCARRIL, S/N;Corvera de Asturias;SI;NO
16401;VILLALEGRE;CALLE CAMINO LA FUENTE, S/N;Avilés;SI;NO
16402;LA ROCICA;CALLE AVILES, S/N;Avilés;SI;NO
16403;AVILES;AVENIDA DE LOS TELARES, S/N;Avilés;SI;SI
16405;SAN JUAN DE NIEVA;AVENIDA LA PLAYA, 32;Castrillón;SI;NO
16408;LOS CAMPOS;CALLE MARIA JOSEFA CANELLADA, S/N;Corvera de Asturias;SI;NO
17000;MADRID-CHAMARTIN;CALLE AGUSTIN DE FOXA, S/N;Madrid;SI;NO
17001;FUENCARRAL;CALLE ANTONIO CABEZON, S/N;Madrid;SI;NO
17003;EL GOLOSO;CARRETERA COLMENAR VIEJO, KM 18;Madrid;SI;NO
17004;TRES CANTOS;PLAZA ESTACION FERROCARRIL, 1;Tres Cantos;SI;NO
17005;COLMENAR VIEJO;AVENIDA DE LA LIBERTAD, S/N;Colmenar Viejo;SI;NO
17009;UNIVERSIDAD-CANTOBLANCO;CARRETERA M-607 DE COLMENAR VIEJO KM 15.600 - ESTACION FERROCARRIL, S/N;Madrid;SI;NO
18000;MADRID-ATOCHA CERCANIAS;PLAZA DEL EMPERADOR CARLOS V, S/N;Madrid;SI;NO
18001;MADRID-RECOLETOS;PASEO DE RECOLETOS, S/N;Madrid;SI;NO
18002;MADRID-NUEVOS MINISTERIOS;CALLE RAIMUNDO FERNANDEZ VILLAVERDE, 69;Madrid;SI;NO
18003;MENDEZ ALVARO;CALLE DEL OMBU, S/N;Madrid;SI;NO
18004;DELICIAS;PASEO DE LAS DELICIAS, 61;Madrid;SI;NO
18005;PIRAMIDES;PASEO DE LAS ACACIAS - DOCTOR VALLEJO NAJERA, S/N;Madrid;SI;NO
18101;SOL;PUERTA DEL SOL, S/N;Madrid;SI;NO
19001;UNIVERSIDAD PONTIFICIA DE COMILLAS;CARRETERA M-616 - ESTACION FERROCARRIL, S/N;Alcobendas;SI;NO
19002;VALDELASFUENTES;CALLE MARQUES DE LA VALDAVIA, S/N;Alcobendas;SI;NO
19003;ALCOBENDAS SAN SEBASTIAN DE LOS REYES;AVENIDA DE ESPAÑA, 52;San Sebastián de los Reyes;SI;NO
20002;QUINTANA-RANEROS;CALLE GUZMAN EL BUENO, S/N;Santovenia de la Valdoncina;NO;NO
20005;VEGUELLINA;PASEO ESTACION FERROCARRIL, 34;Villarejo de Órbigo;NO;NO
20006;BARRIENTOS;CALLE SANTA ANA, 20;Valderrey;NO;NO
20007;NISTAL;CALLE ANTONIO ACEÑA, 21;San Justo de la Vega;NO;NO
20008;VILLABANTE;CALLE EL PALACIO, 32;Santa Marina del Rey;NO;NO
20100;ASTORGA;AVENIDA ESTACION FERROCARRIL, S/N;Astorga;NO;NO
20102;VEGA-MAGAZ;CALLE CAMINO ESTACION FERROCARRIL, S/N;Magaz de Cepeda;NO;NO
20103;PORQUEROS;CALLE ESTACION FERROCARRIL, 5;Magaz de Cepeda;NO;NO
20104;BRAÑUELAS;TRAVESIA FANAL, 5;Villagatón;NO;NO
20106;LA GRANJA;AVENIDA SAN VICENTE, S/N;Torre del Bierzo;NO;NO
20109;TORRE DEL BIERZO;PASEO ESTACION FERROCARRIL, S/N;Torre del Bierzo;NO;NO
20111;BEMBIBRE;CALLE SUSANA GONZALEZ, 56;Bembibre;NO;NO
20113;SAN MIGUEL DE LAS DUEÑAS;CALLE ESTACION FERROCARRIL, 34;Congosto;NO;NO
20200;PONFERRADA;AVENIDA DEL FERROCARRIL, 15;Ponferrada;NO;NO
20203;VILLADEPALOS;CALLE CAMINO DEL APEADERO, S/N;Carracedelo;NO;NO
20204;TORAL DE LOS VADOS;PLAZA ESTACION FERROCARRIL, S/N;Toral de los Vados;NO;NO
20207;COVAS;CALLE ESTACION FERROCARRIL, S/N;Rubiá;NO;NO
20208;QUEREÑO;RUA DA ESTACION, S/N;Rubiá;NO;NO
20210;SOBRADELO;CARRETERA DE ENTOMA - ESTACION FERROCARRIL, S/N;Carballeda de Valdeorras;NO;NO
20211;O BARCO DE VALDEORRAS;AVENIDA ESTACION FERROCARRIL, S/N;Barco de Valdeorras, O;NO;NO
20212;VILAMARTIN DE VALDEORRAS;PLAZA MIGUEL ESTEVEZ, S/N;Vilamartín de Valdeorras;NO;NO
20213;A RUA-PETIN;RUA CIRCUNVALACION, S/N;Rúa, A;NO;NO
20214;MONTEFURADO;CALLE SAN MIGUEL MONTEF, 4;Quiroga;NO;NO
20216;SAN CLODIO-QUIROGA;RUA DO FERROCARRIL, 31;Ribas de Sil;NO;NO
20218;POBRA DE BROLLON;AVENIDA DA POBRA, S/N;Pobra do Brollón, A;NO;NO
20300;MONFORTE DE LEMOS;PRAZA DA ESTACION, S/N;Monforte de Lemos;NO;NO
20305;SARRIA;RUA RAMON CABANILLAS, 6;Sarria;NO;NO
20306;PEDRELO-CELTIGOS;CALLE CELTIGOS, 84;Sarria;NO;NO
20309;LUGO;PLAZA DE CONDE FONTAO, S/N;Lugo;NO;NO
20310;RABADE;PRAZA DE ESPAÑA, 23;Rábade;NO;NO
20312;BAAMONDE;CALLE ESTACION FERROCARRIL, 8;Begonte;NO;NO
20313;PARGA;AVENIDA DA ESTACION, 9;Guitiriz;NO;NO
20314;GUITIRIZ;CALLE ESTACION FERROCARRIL, 71;Guitiriz;NO;NO
20316;TEIXEIRO;CALLE CAMINO ESTACION FERROCARRIL, S/N;Curtis;NO;NO
20317;CURTIS;PRAZA DE COMPOSTELA, 9;Curtis;NO;NO
20318;PIÑOI;CALLE ESTACION FERROCARRIL, S/N;Oza-Cesuras;NO;NO
20319;CESURAS;RUA ESTACION FERROCARRIL, S/N;Oza-Cesuras;NO;NO
20320;OZA DOS RIOS;CALLE LOIS, 48;Oza-Cesuras;NO;NO
20400;BETANZOS-INFESTA;CAMINO REAL DA INFESTA, S/N;Betanzos;NO;NO
20402;CECEBRE;CALLE APEADEIRO, S/N;Cambre;NO;NO
20403;CAMBRE;CARRETERA DA ESTACION FERROCARRIL, 47;Cambre;NO;NO
20404;O BURGO-SANTIAGO;CALLE RAMON CABANILLAS, 8;Culleredo;NO;NO
20410;ELVIÑA-UNIVERSIDADE;CALLE ESTACION FERROCARRIL, S/N;Coruña, A;NO;NO
21001;BETANZOS-CIDADE;RUA ARXENTINA, 10;Betanzos;NO;NO
21002;MIÑO;PLAZA ESTACION FERROCARRIL, S/N;Miño;NO;NO
21003;PERBES;CALLE A CRUZ, 20;Miño;NO;NO
21004;PONTEDEUME;AVENIDA FERROL, 77;Pontedeume;NO;NO
21005;CABANAS;AVENIDA HILARIO RUIZ, S/N;Cabanas;NO;NO
21007;BARALLOBRE;RUA PABLO ARES FEAL, 43;Fene;NO;NO
21008;PERLIO;RUA ANTONIA MONTERO, 4;Fene;NO;NO
21009;NEDA;AVENIDA CASTELAO, 47;Neda;NO;NO
21010;FERROL;AVENIDA DE COMPOSTELA, S/N;Ferrol;NO;SI
22001;CANABAL;TRAVESIA ESTACION FERROCARRIL, 19;Sober;NO;NO
22002;AREAS;CARRETERA LU-P-5902 - ESTACION FERROCARRIL, S/N;Sober;NO;NO
22003;SAN ESTEVO DO SIL;CARRETERA LU-P-4103 - ESTACION FERROCARRIL, S/N;Pantón;NO;NO
22004;SAN PEDRO DO SIL;CARRETERA LU-P-4104 - ESTACION FERROCARRIL, S/N;Pantón;NO;NO
22005;OS PEARES;CARRETERA LU-P-1004 - ESTACION FERROCARRIL, S/N;Peroxa, A;NO;NO
22006;BARRA DE MIÑO;RUA DA ESTACION, 34-37;Coles;NO;NO
22100;OURENSE;AVENIDA MARIN, S/N;Ourense;NO;NO
22101;BARBANTES;RUA DA ESTACION, 1;Cenlle;NO;NO
22102;RIBADAVIA;RUA BAIXADA O CONSELLO, S/N;Ribadavia;NO;NO
22103;FILGUEIRA;CARRETERA PO-401 - ESTACION FERROCARRIL, S/N;Crecente;NO;NO
22104;FRIEIRA;CARRETERA OR-412 - ESTACION FERROCARRIL, S/N;Crecente;NO;NO
22105;POUSA-CRECENTE;CALLE POUSA - ESTACION FERROCARRIL, S/N;Crecente;NO;NO
22106;ARBO;RUA DA ESTACION, 2;Arbo;NO;NO
22107;SELA;CARRETERA PO-400 ESTACION FERROCARRIL, S/N;Arbo;NO;NO
22108;AS NEVES;CARRETERA EP-4203 - ESTACION FERROCARRIL, S/N;Neves, As;NO;NO
22109;SALVATERRA;RUA MARQUES DE VIANA, S/N;Salvaterra de Miño;NO;NO
22110;CALDELAS;CARRETERA PO-404 - ESTACION FERROCARRIL, S/N;Tui;NO;NO
22200;GUILLAREI;PLAZA ESTACION FERROCARRIL, S/N;Tui;NO;NO
22201;O PORRIÑO;RUA ESTACION FERROCARRIL, 9;Porriño, O;NO;NO
22300;REDONDELA;CALLE ALDEA PORTELA, 83;Redondela;NO;NO
22308;VIGO-GUIXAR;RUA AREAL, S/N;Vigo;NO;NO
22401;TUI;AVENIDA LA CONCORDIA, 71;Tui;NO;NO
22402;VALENÇA DO MINHO;AVDA. DO ESPANHA;VALENÇA DO MINHO;NO;NO
23000;REDONDELA-PICOTA;CAMIÑO CARRASCAL, 10;Redondela;NO;NO
23001;CESANTES;ESTRADA PRAIA DE CESANTES, 80;Redondela;NO;NO
23002;ARCADE;RUA ROSALIA DE CASTRO, S/N;Soutomaior;NO;NO
23004;PONTEVEDRA;AVENIDA DE LA ESTACION, S/N;Pontevedra;NO;NO
23005;PORTELA;CARRETERA EP-0506 - ESTACION FERROCARRIL, S/N;Barro;NO;NO
23008;VILAGARCIA DE AROUSA;AVENIDA DOUTOR MOREIRA CASAL, 20;Vilagarcía de Arousa;NO;NO
23009;CATOIRA;PRAZA DO DOCTOR JOSE R. VAZQUEZ, 1 - RUA DA ESTACION, S/N;Catoira;NO;NO
23010;PONTECESURES;RUA ESTACION FERROCARRIL, 2;Pontecesures;NO;NO
23011;PADRON;CAMIÑO LUANS, 45;Padrón;NO;NO
23013;OSEBE;CARRETERA DP-0205 - ESTACION FERROCARRIL, S/N;Teo;NO;NO
23018;PONTEVEDRA-UNIVERSIDAD;AVENIDA BUENOS AIRES, 74 - CAMINO DA VIA - ESTACION FERROCARRIL, S/N;Pontevedra;NO;NO
23021;PADRON BARBANZA;CARRETERA DP-3302 - ESTACION FERROCARRIL, S/N;Padrón;NO;NO
30000;MONFRAGÜE;CARRETERA ESTACION FERROCARRIL MALPARTIDA, S/N;Malpartida de Plasencia;NO;NO
30002;PLASENCIA;CALLE ALFONSO CAMARGO, S/N;Plasencia;NO;NO
30100;SALAMANCA;PASEO DE LA ESTACION, 122;Salamanca;NO;NO
30200;ZAMORA;CARRETERA DE LA ESTACION, S/N;Zamora;NO;NO
31002;NAVA DEL REY;CALLE JUAN ANTONIO CARMONA, 5;Nava del Rey;NO;NO
31006;TORO;BARRIO AZUCARERA DUERO - CARRETERA ESTACION, 42;Toro;NO;NO
31104;CARBAJALES DE ALBA;CARRETERA ZA-P-2439 - ESTACION FERROCARRIL, S/N;Carbajales de Alba;NO;NO
31106;FERRERUELA DE TABARA;CALLE APEADERO, S/N;Ferreruela;NO;NO
31107;ABEJERA;CARRETERA ZA-L-2450 - CALLE ESCUELA - ESTACION FERROCARRIL, S/N;Riofrío de Aliste;NO;NO
31108;SARRACIN DE ALISTE;CARRETERA ZA-P-1407 - ESTACION FERROCARRIL, S/N;Riofrío de Aliste;NO;NO
31109;CABAÑAS DE ALISTE;TRAVESIA PIEDRAS CABAÑAS, S/N;Riofrío de Aliste;NO;NO
31112;LINAREJOS-PEDROSO;CARRETERA ZA-P-2640 - ESTACION FERROCARRIL, S/N;Manzanal de Arriba;NO;NO
31200;PUEBLA DE SANABRIA;CARRETERA ESTACION FERROCARRIL, 24;Puebla de Sanabria;NO;NO
31205;A GUDIÑA;CARRETERA N-525 - BEATO SEBASTIAN APARICIO, S/N;Gudiña, A;NO;NO
31215;OURENSE-SAN FRANCISCO;RUA PENA TREVINCA, 39;Ourense;NO;NO
31303;A FRIELA-MASIDE;CARRETERA OU-0303 - RUA SAN AMARO, S/N;Maside;NO;NO
31304;O CARBALLIÑO;AVENIDA O VINTECINCO DE XULLO, S/N;Carballiño, O;NO;NO
31306;O IRIXO;CARRETERA OU-223 - ALDEA A LAMA, 46;Irixo, O;NO;NO
31308;LALIN;CARRETERA PO-534 Y CALLE BOTOS - ESTACION FERROCARRIL, S/N;Lalín;NO;NO
31400;SANTIAGO DE COMPOSTELA;CALLE HORREO, 75 A;Santiago de Compostela;NO;NO
31411;UXES;CARRETERA DP-0510 - TRAVESIA ESTACION, S/N;Arteixo;NO;NO
31412;A CORUÑA;AVENIDA DEL FERROCARRIL, 2;Coruña, A;NO;NO
31415;ORDES;CALLE FOSADO, 28;Ordes;NO;NO
31416;CERCEDA-MEIRAMA;CARRETERA C-2104A - ESTACION FERROCARRIL, S/N;Cerceda;NO;NO
32001;CAMPILLO;CALLE CAMINO CEMENTERIO, S/N;Campillo, El;NO;NO
32002;EL CARPIO;PASEO ISIDORA CARBONERA CALLE HUERTA, 11;Carpio;NO;NO
32003;FRESNO EL VIEJO;CALLE CANDIDO SANCHEZ, 26;Fresno el Viejo;NO;NO
32004;CANTALAPIEDRA;PASEO ESTACION FERROCARRIL - CALLE CARDILLARES, S/N;Cantalapiedra;NO;NO
32006;EL PEDROSO DE LA ARMUÑA;PASEO DE LA ESTACION, 53;Pedroso de la Armuña, El;NO;NO
32007;PITIEGUA;CALLE VILLAVERDE, S/N;Pitiegua;NO;NO
32008;GOMECELLO;CARRETERA PEDROSILLO, 6;Gomecello;NO;NO
32009;MORISCOS;CARRETERA DSA-610 - ESTACION FERROCARRIL, S/N;Moriscos;NO;NO
33013;CIUDAD RODRIGO;PASEO ESTACION FERROCARRIL, 25;Ciudad Rodrigo;NO;NO
33016;FUENTES DE OÑORO;CALLE GABRIEL Y GALAN, 4;Fuentes de Oñoro;NO;NO
34002;CARDEÑOSA DE AVILA;CARRETERA ESTACION FERROCARRIL, S/N;Cardeñosa;NO;NO
34005;SAN PEDRO DEL ARROYO;CALLE ESTACION FERROCARRIL, S/N;San Pedro del Arroyo;NO;NO
34007;CRESPOS;CARRETERA AVP-115 - ESTACION FERROCARRIL, S/N;Crespos;NO;NO
34008;NARROS DEL CASTILLO;CARRETERA AVP-627 - ESTACION FERROCARRIL, S/N;Narros del Castillo;NO;NO
34010;PEÑARANDA DE BRACAMONTE;RONDA ESTACION FERROCARRIL, 15;Peñaranda de Bracamonte;NO;NO
34011;VILLAR DE GALLIMAZO;PASEO ESTACION FERROCARRIL, S/N;Villar de Gallimazo;NO;NO
34012;BABILAFUENTE;CARRETERA DSA-650 - ESTACION FERROCARRIL, S/N;Babilafuente;NO;NO
34013;SAN MORALES;CARRETERA DSA-650 - ESTACION FERROCARRIL, S/N;San Morales;NO;NO
34014;ALDEALENGUA;CARRETERA SA-804 - ESTACION FERROCARRIL, S/N;Aldealengua;NO;NO
35001;LEGANES;CALLE VIRGEN DEL CAMINO, 2;Leganés;SI;NO
35002;FUENLABRADA;PASEO DE ROMA, 1;Fuenlabrada;SI;NO
35005;ILLESCAS;PASEO ESTACION FERROCARRIL, S/N;Illescas;NO;NO
35009;ZARZAQUEMADA;CALLE DEL RONCAL, 7;Leganés;SI;NO
35010;LA SERNA-FUENLABRADA;CALLE DE BARCELONA, 28;Fuenlabrada;SI;NO
35011;PARQUE POLVORANCA;CALLE ARGANDA DEL REY, 6;Leganés;SI;NO
35012;HUMANES;CALLE ESTACION FERROCARRIL, 5;Humanes de Madrid;SI;NO
35105;TORRIJOS;AVENIDA ESTACION FERROCARRIL, S/N;Torrijos;NO;NO
35107;ERUSTES;AVENIDA ESTACION FERROCARRIL, S/N;Erustes;NO;NO
35109;MONTEARAGON;PLAZA ESTACION FERROCARRIL, S/N;Montearagón;NO;NO
35200;TALAVERA DE LA REINA;PASEO ESTACION FERROCARRIL, S/N;Talavera de la Reina;NO;NO
35203;OROPESA DE TOLEDO;AVENIDA ESTACION FERROCARRIL, S/N;Oropesa;NO;NO
35206;NAVALMORAL DE LA MATA;PLAZA ESTACION FERROCARRIL, 1;Navalmoral de la Mata;NO;NO
35207;CASATEJADA;PASEO JOSE ANTONIO PAVON, 29;Casatejada;NO;NO
35301;MIRABEL;CALLE ADOLFO DE MIGUEL, 13;Mirabel;NO;NO
35302;CASAS DE MILLAN;CALLE ESTACION FERROCARRIL, S/N;Casas de Millán;NO;NO
35303;CAÑAVERAL;CALLE ESTACION FERROCARRIL, S/N;Cañaveral;NO;NO
35400;CACERES;AVENIDA JUAN PABLO II, 6;Cáceres;NO;NO
35402;ARROYO DE MALPARTIDA;AVENIDA DE LA ESTACION, 79;Cáceres;NO;NO
35405;SAN VICENTE DE ALCANTARA;CARRETERA CC-91 - ESTACION FERROCARRIL, S/N;San Vicente de Alcántara;NO;NO
35406;VALENCIA DE ALCANTARA;CALLE MANUEL PUEBLA ESTACION, S/N;Valencia de Alcántara;NO;NO
35600;ALUCHE;AVENIDA DE LOS POBLADOS, S/N;Madrid;SI;NO
35601;FANJUL;AVENIDA DE LAS AGUILAS, 25;Madrid;SI;NO
35602;LAS AGUILAS;AVENIDA DE LAS AGUILAS, 144;Madrid;SI;NO
35603;CUATRO VIENTOS;CALLE ROBERT DE CAPA, 26;Madrid;SI;NO
35604;SAN JOSE DE VALDERAS;AVENIDA DE LISBOA, S/N;Alcorcón;SI;NO
35605;ALCORCON;AVENIDA DE MOSTOLES, 4;Alcorcón;SI;NO
35606;MOSTOLES;PASEO DE GOYA, S/N;Móstoles;SI;NO
35607;MOSTOLES-EL SOTO;CALLE GRANADA, 10;Móstoles;SI;NO
35608;LAGUNA;CALLE ALHAMBRA, S/N;Madrid;SI;NO
35609;EMBAJADORES;GLORIETA EMBAJADORES, 6;Madrid;SI;NO
35610;LAS RETAMAS;AVENIDA DE MOSTOLES, S/N;Alcorcón;SI;NO
35701;MENDEZ ALVARO;CALLE PEDRO BOSCH, S/N;Madrid;SI;NO
35702;DOCE DE OCTUBRE;CALLE TOMELLOSO, 59;Madrid;SI;NO
35703;ORCASITAS;CALLE CAMPOTEJAR, 25;Madrid;SI;NO
35704;PUENTE ALCOCER;CALLE ALCOCER, 54;Madrid;SI;NO
37001;VILLAVERDE ALTO;CALLE DOMINGO PARRAGA, 42;Madrid;SI;NO
37002;GETAFE-CENTRO;PASEO ESTACION FERROCARRIL, S/N;Getafe;SI;NO
37010;LAS MARGARITAS;CALLE MADRID, 155;Getafe;SI;NO
37011;GETAFE-SECTOR 3;CAMINO VIEJO DE TOLEDO, S/N;Getafe;SI;NO
37012;PARLA;CALLE REAL, S/N;Parla;SI;NO
37200;CIUDAD REAL;AVENIDA DE EUROPA, 1;Ciudad Real;NO;NO
37300;PUERTOLLANO;CALLE MUELLE, S/N;Puertollano;NO;NO
37302;BRAZATORTAS-VEREDAS;CALLE JOSE POVEDA, S/N;Brazatortas;NO;NO
37305;ALMADENEJOS-ALMADEN;CARRETERA C-424 - ESTACION FERROCARRIL, S/N;Almadén;NO;NO
37308;GUADALMEZ-LOS PEDROCHES;CARRETERA LOS PEDROCHES, KM 4;Guadalmez;NO;NO
37311;CABEZA DEL BUEY;BARRIADA ESTACION, S/N;Cabeza del Buey;NO;NO
37400;ALMORCHON;CARRETERA EX-104 - ESTACION FERROCARRIL, S/N;Cabeza del Buey;NO;NO
37402;CASTUERA;CALLE ALEMANIA, 10;Castuera;NO;NO
37404;CAMPANARIO;CARRETERA EX-115 - ESTACION FERROCARRIL, S/N;Campanario;NO;NO
37406;VILLANUEVA DE LA SERENA;CALLE JOSE GALLARDO, 10;Villanueva de la Serena;NO;NO
37407;DON BENITO;AVENIDA DE LA CONSTITUCION, 29;Don Benito;NO;NO
37409;VALDETORRES;CALLE LUIS CHAMIZO, 6;Valdetorres;NO;NO
37410;GUAREÑA;CARRETERA BA-043 - ESTACION DE FERROCARRIL, S/N;Guareña;NO;NO
37500;MERIDA;CALLE CARDERO, S/N;Mérida;NO;NO
37600;ALJUCEN;CALLE ESTACION FERROCARRIL, S/N;Aljucén;NO;NO
